event_id,stations,ref_time,ref_duration,ref_amplitude,known_seismicity_labels
20101229T153604Z,"['2C.BB13.', '2C.BB12.', '2C.BB10.']",2010-12-29T15:36:04.692973Z,31.735,801.2721932,
20101229T155619Z,"['2C.BB07.', '2C.BB13.', '2C.BB15.']",2010-12-29T15:56:19.872026Z,21.480947,1296.577451,
20101229T155904Z,"['2C.BB13.', '2C.BB15.', '2C.BB12.', '2C.BB16.', '2C.BB08.', '2C.BB01.']",2010-12-29T15:59:04.432027Z,89.890947,1565.840621,
20101229T160342Z,"['2C.BB06.', '2C.BB10.', '2C.BB13.']",2010-12-29T16:03:42.252973Z,6.065,663.0022661,
20101229T160604Z,"['2C.BB13.', '2C.BB10.', '2C.BB16.', '2C.BB08.']",2010-12-29T16:06:04.787027Z,2.060947,503.2526456,
20101229T160605Z,"['2C.BB10.', '2C.BB16.', '2C.BB08.']",2010-12-29T16:06:05.697973Z,35.47,1428.310745,
20101229T160924Z,"['2C.BB13.', '2C.BB08.', '2C.BB07.', '2C.BB10.', '2C.BB16.']",2010-12-29T16:09:24.102027Z,21.175946,812.630195,
20101229T161239Z,"['2C.BB15.', '2C.BB04.', '2C.BB12.', '2C.BB13.']",2010-12-29T16:12:39.647027Z,13.640947,676.9266463,
20101229T161917Z,"['2C.BB07.', '2C.BB08.', '2C.BB13.']",2010-12-29T16:19:17.777973Z,1.75,487.1429676,
20101229T161917Z,"['2C.BB07.', '2C.BB08.', '2C.BB13.']",2010-12-29T16:19:17.777973Z,49.57,1178.962995,
20101229T162431Z,"['2C.BB15.', '2C.BB16.', '2C.BB01.', '2C.BB08.', '2C.BB12.']",2010-12-29T16:24:31.747027Z,34.470947,1069.084531,
20101229T163046Z,"['2C.BB01.', '2C.BB12.', '2C.BB08.', '2C.BB07.', '2C.BB16.']",2010-12-29T16:30:46.277973Z,37.7,888.7652786,
20101229T163555Z,"['2C.BB08.', '2C.BB16.', '2C.BB10.']",2010-12-29T16:35:55.642974Z,1.825,541.1378082,
20101229T164111Z,"['2C.BB15.', '2C.BB08.', '2C.BB16.', '2C.BB07.']",2010-12-29T16:41:11.472973Z,88.29,1783.65238,
20101229T164924Z,"['2C.BB07.', '2C.BB01.', '2C.BB15.', '2C.BB08.']",2010-12-29T16:49:24.487027Z,236.490947,2441.916485,
20101229T165841Z,"['2C.BB01.', '2C.BB16.', '2C.BB07.', '2C.BB08.']",2010-12-29T16:58:41.592026Z,32.340947,1035.611448,
20101229T172802Z,"['2C.BB03.', '2C.BB08.', '2C.BB01.', '2C.BB16.']",2010-12-29T17:28:02.987027Z,63.890947,2137.889462,
20101229T175309Z,"['2C.BB12.', '2C.BB01.', '2C.BB07.', '2C.BB08.']",2010-12-29T17:53:09.247027Z,45.025947,976.5823392,
20101229T175502Z,"['2C.BB15.', '2C.BB01.', '2C.BB08.']",2010-12-29T17:55:02.022973Z,12.08,814.3477939,
20101229T180631Z,"['2C.BB15.', '2C.BB07.', '2C.BB08.']",2010-12-29T18:06:31.302027Z,20.980947,1032.047873,
20101229T181238Z,"['2C.BB01.', '2C.BB07.', '2C.BB12.']",2010-12-29T18:12:38.197026Z,16.900947,656.7069492,
20101229T183353Z,"['2C.BB15.', '2C.BB11.', '2C.BB17.', '2C.BB07.', '2C.BB13.', '2C.BB16.', '2C.BB01.', '2C.BB08.', '2C.BB12.', '2C.BB04.', '2C.BB10.', '2C.BB14.']",2010-12-29T18:33:53.507027Z,1690.330947,19110.55647,"STICK-SLIP, PRATT14"
20101230T015827Z,"['2C.BB06.', '2C.BB03.', '2C.BB07.']",2010-12-30T01:58:27.932973Z,3.355,771.4738954,
20101230T023550Z,"['2C.BB01.', '2C.BB12.', '2C.BB10.']",2010-12-30T02:35:50.112026Z,26.785947,944.3145399,
20101230T035829Z,"['2C.BB03.', '2C.BB10.', '2C.BB13.']",2010-12-30T03:58:29.992026Z,8.220947,1085.266664,
20101230T042632Z,"['2C.BB12.', '2C.BB10.', '2C.BB08.']",2010-12-30T04:26:32.632026Z,8.880947,880.1059493,
20101230T043704Z,"['2C.BB12.', '2C.BB10.', '2C.BB11.']",2010-12-30T04:37:04.527973Z,2.065,713.7053478,
20101230T044732Z,"['2C.BB12.', '2C.BB10.', '2C.BB13.', '2C.BB08.']",2010-12-30T04:47:32.137973Z,4.975,950.2397142,
20101230T050208Z,"['2C.BB12.', '2C.BB13.', '2C.BB08.']",2010-12-30T05:02:08.597973Z,9.845,1114.027933,
20101230T050517Z,"['2C.BB12.', '2C.BB08.', '2C.BB04.', '2C.BB01.', '2C.BB11.', '2C.BB13.', '2C.BB16.']",2010-12-30T05:05:17.057027Z,107.065947,1209.713247,
20101230T051130Z,"['2C.BB08.', '2C.BB13.', '2C.BB12.']",2010-12-30T05:11:30.252026Z,5.340947,960.0450826,
20101230T051445Z,"['2C.BB13.', '2C.BB11.', '2C.BB16.']",2010-12-30T05:14:45.882027Z,7.940947,992.2278971,
20101230T052210Z,"['2C.BB16.', '2C.BB08.', '2C.BB12.', '2C.BB11.', '2C.BB13.', '2C.BB10.']",2010-12-30T05:22:10.507973Z,57.08,1353.131296,
20101230T052733Z,"['2C.BB11.', '2C.BB12.', '2C.BB13.']",2010-12-30T05:27:33.857973Z,2.075,582.542698,
20101230T052926Z,"['2C.BB08.', '2C.BB10.', '2C.BB12.']",2010-12-30T05:29:26.452973Z,3.87,1044.506001,
20101230T054008Z,"['2C.BB10.', '2C.BB13.', '2C.BB08.']",2010-12-30T05:40:08.557026Z,8.655947,1122.558954,
20101230T054158Z,"['2C.BB13.', '2C.BB01.', '2C.BB08.', '2C.BB16.']",2010-12-30T05:41:58.762974Z,18.11,1305.686885,
20101230T054309Z,"['2C.BB07.', '2C.BB15.', '2C.BB13.']",2010-12-30T05:43:09.957026Z,0.995947,340.9693184,
20101230T055902Z,"['2C.BB10.', '2C.BB01.', '2C.BB08.']",2010-12-30T05:59:02.697973Z,2.805,751.4442201,
20101230T060629Z,"['2C.BB08.', '2C.BB16.', '2C.BB13.']",2010-12-30T06:06:29.472973Z,2.195,699.6563613,
20101230T061302Z,"['2C.BB13.', '2C.BB08.', '2C.BB16.']",2010-12-30T06:13:02.612973Z,11.605,1308.82975,
20101230T061738Z,"['2C.BB13.', '2C.BB01.', '2C.BB16.']",2010-12-30T06:17:38.827973Z,1.36,460.3445126,
20101230T062046Z,"['2C.BB08.', '2C.BB10.', '2C.BB13.']",2010-12-30T06:20:46.127027Z,10.795947,1160.312484,
20101230T062602Z,"['2C.BB13.', '2C.BB16.', '2C.BB08.']",2010-12-30T06:26:02.582973Z,10.45,1461.465979,
20101230T063305Z,"['2C.BB13.', '2C.BB17.', '2C.BB16.', '2C.BB15.']",2010-12-30T06:33:05.337973Z,8.04,895.6142146,
20101230T063825Z,"['2C.BB17.', '2C.BB16.', '2C.BB13.', '2C.BB08.']",2010-12-30T06:38:25.522974Z,26.195,1158.964515,
20101230T064146Z,"['2C.BB13.', '2C.BB17.', '2C.BB15.', '2C.BB08.']",2010-12-30T06:41:46.397027Z,82.615947,1300.02058,
20101230T065111Z,"['2C.BB08.', '2C.BB01.', '2C.BB13.', '2C.BB16.']",2010-12-30T06:51:11.082027Z,18.505947,1018.70257,
20101230T065446Z,"['2C.BB01.', '2C.BB12.', '2C.BB10.']",2010-12-30T06:54:46.737027Z,1.790947,773.7496311,
20101230T065619Z,"['2C.BB08.', '2C.BB10.', '2C.BB13.']",2010-12-30T06:56:19.682027Z,8.510947,1100.102625,
20101230T065943Z,"['2C.BB16.', '2C.BB01.', '2C.BB13.']",2010-12-30T06:59:43.992973Z,1.49,500.5681675,
20101230T070127Z,"['2C.BB17.', '2C.BB13.', '2C.BB01.', '2C.BB08.', '2C.BB16.']",2010-12-30T07:01:27.422973Z,217.82,1350.409534,
20101230T070604Z,"['2C.BB10.', '2C.BB01.', '2C.BB08.']",2010-12-30T07:06:04.567027Z,0.850947,312.9769758,
20101230T072923Z,"['2C.BB01.', '2C.BB13.', '2C.BB16.']",2010-12-30T07:29:23.332973Z,12.4,1416.89913,
20101230T075026Z,"['2C.BB07.', '2C.BB01.', '2C.BB08.']",2010-12-30T07:50:26.782027Z,8.565947,1080.148026,
20101230T075259Z,"['2C.BB15.', '2C.BB07.', '2C.BB08.', '2C.BB13.']",2010-12-30T07:52:59.392973Z,19.85,1369.672415,
20101230T080622Z,"['2C.BB16.', '2C.BB13.', '2C.BB08.', '2C.BB15.', '2C.BB07.', '2C.BB01.', '2C.BB10.', '2C.BB12.']",2010-12-30T08:06:22.552973Z,107.515,1449.026804,
20101230T080932Z,"['2C.BB01.', '2C.BB13.', '2C.BB08.']",2010-12-30T08:09:32.777027Z,2.835947,1005.967917,
20101230T081038Z,"['2C.BB01.', '2C.BB07.', '2C.BB08.', '2C.BB12.']",2010-12-30T08:10:38.077973Z,28.325,1073.376364,
20101230T081254Z,"['2C.BB07.', '2C.BB08.', '2C.BB13.', '2C.BB10.', '2C.BB01.']",2010-12-30T08:12:54.612973Z,43.51,1330.603741,
20101230T082251Z,"['2C.BB16.', '2C.BB08.', '2C.BB13.']",2010-12-30T08:22:51.192973Z,10.885,1261.625535,
20101230T082716Z,"['2C.BB08.', '2C.BB12.', '2C.BB13.']",2010-12-30T08:27:16.412973Z,14.03,1395.882663,
20101230T082856Z,"['2C.BB08.', '2C.BB12.', '2C.BB13.']",2010-12-30T08:28:56.722027Z,9.450947,1343.733104,
20101230T083102Z,"['2C.BB07.', '2C.BB08.', '2C.BB01.']",2010-12-30T08:31:02.992026Z,17.660947,1102.307604,
20101230T083422Z,"['2C.BB08.', '2C.BB10.', '2C.BB13.']",2010-12-30T08:34:22.952973Z,6.085,1128.689209,
20101230T083936Z,"['2C.BB08.', '2C.BB10.', '2C.BB13.', '2C.BB01.']",2010-12-30T08:39:36.952973Z,45.905,1208.633396,
20101230T085214Z,"['2C.BB08.', '2C.BB01.', '2C.BB13.']",2010-12-30T08:52:14.492026Z,19.970947,1191.350494,
20101230T090854Z,"['2C.BB08.', '2C.BB01.', '2C.BB07.', '2C.BB10.']",2010-12-30T09:08:54.762027Z,18.385947,1360.941303,
20101230T091648Z,"['2C.BB13.', '2C.BB15.', '2C.BB08.', '2C.BB01.']",2010-12-30T09:16:48.062027Z,16.545947,1558.269857,
20101230T092328Z,"['2C.BB07.', '2C.BB01.', '2C.BB10.']",2010-12-30T09:23:28.642027Z,8.315947,1186.469376,
20101230T093239Z,"['2C.BB01.', '2C.BB13.', '2C.BB08.', '2C.BB17.']",2010-12-30T09:32:39.272026Z,23.885947,1255.284188,
20101230T094548Z,"['2C.BB01.', '2C.BB08.', '2C.BB07.']",2010-12-30T09:45:48.277973Z,2.975,1141.273002,
20101230T102312Z,"['2C.BB01.', '2C.BB15.', '2C.BB08.']",2010-12-30T10:23:12.062027Z,11.660947,1412.472043,
20101230T104629Z,"['2C.BB01.', '2C.BB13.', '2C.BB08.']",2010-12-30T10:46:29.467027Z,30.510947,1499.364183,
20101230T105017Z,"['2C.BB13.', '2C.BB08.', '2C.BB07.']",2010-12-30T10:50:17.172027Z,7.575947,1382.497684,
20101230T110327Z,"['2C.BB13.', '2C.BB01.', '2C.BB15.']",2010-12-30T11:03:27.872973Z,2.31,745.963335,
20101230T111123Z,"['2C.BB13.', '2C.BB01.', '2C.BB07.', '2C.BB17.', '2C.BB15.']",2010-12-30T11:11:23.112026Z,54.885947,1589.107334,
20101230T111257Z,"['2C.BB17.', '2C.BB07.', '2C.BB13.']",2010-12-30T11:12:57.312026Z,10.360947,1241.24572,
20101230T112132Z,"['2C.BB01.', '2C.BB13.', '2C.BB11.', '2C.BB16.', '2C.BB07.', '2C.BB08.', '2C.BB06.', '2C.BB15.', '2C.BB12.', '2C.BB03.', '2C.BB14.', '2C.BB10.', '2C.BB04.']",2010-12-30T11:21:32.642027Z,748.945947,44930.09614,"STICK-SLIP, PRATT14"
20101230T121931Z,"['2C.BB01.', '2C.BB10.', '2C.BB07.']",2010-12-30T12:19:31.367027Z,1.845947,520.2978053,
20101230T140048Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.']",2010-12-30T14:00:48.632026Z,0.900947,368.8600869,
20101230T144740Z,"['2C.BB07.', '2C.BB12.', '2C.BB10.', '2C.BB13.']",2010-12-30T14:47:40.672027Z,8.325947,1573.736758,
20101230T144839Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.']",2010-12-30T14:48:39.647973Z,0.805,435.0744095,TELESEISM II
20101230T145347Z,"['2C.BB07.', '2C.BB12.', '2C.BB03.', '2C.BB13.']",2010-12-30T14:53:47.677027Z,17.210947,1509.341722,
20101230T150524Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.', '2C.BB13.']",2010-12-30T15:05:24.417027Z,2.305947,1068.161976,
20101230T151030Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.']",2010-12-30T15:10:30.387973Z,11.035,1513.024556,
20101230T151825Z,"['2C.BB07.', '2C.BB12.', '2C.BB10.']",2010-12-30T15:18:25.077973Z,2.295,741.9098354,
20101230T152802Z,"['2C.BB10.', '2C.BB13.', '2C.BB07.']",2010-12-30T15:28:02.537973Z,2.595,943.3047416,
20101230T153431Z,"['2C.BB10.', '2C.BB07.', '2C.BB16.']",2010-12-30T15:34:31.902027Z,2.925947,1148.980068,
20101230T153632Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.']",2010-12-30T15:36:32.647027Z,1.205947,534.6027391,
20101230T154110Z,"['2C.BB10.', '2C.BB13.', '2C.BB12.']",2010-12-30T15:41:10.257027Z,1.930947,773.8890448,
20101230T154417Z,"['2C.BB13.', '2C.BB12.', '2C.BB10.']",2010-12-30T15:44:17.847027Z,8.265947,1465.623581,
20101230T154551Z,"['2C.BB07.', '2C.BB13.', '2C.BB10.']",2010-12-30T15:45:51.537027Z,1.910947,670.0483715,
20101230T154959Z,"['2C.BB07.', '2C.BB13.', '2C.BB10.', '2C.BB12.', '2C.BB16.']",2010-12-30T15:49:59.137027Z,45.775946,1508.731318,
20101230T155115Z,"['2C.BB13.', '2C.BB12.', '2C.BB10.']",2010-12-30T15:51:15.957026Z,3.770947,1229.152787,
20101230T155416Z,"['2C.BB13.', '2C.BB16.', '2C.BB07.']",2010-12-30T15:54:16.462027Z,7.695947,1361.732988,
20101230T155840Z,"['2C.BB13.', '2C.BB07.', '2C.BB16.']",2010-12-30T15:58:40.997973Z,8.81,1384.708892,
20101230T160434Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.']",2010-12-30T16:04:34.607973Z,2.52,800.5465698,
20101230T160927Z,"['2C.BB10.', '2C.BB12.', '2C.BB13.', '2C.BB07.']",2010-12-30T16:09:27.377973Z,22.52,1427.266556,
20101230T161207Z,"['2C.BB10.', '2C.BB07.', '2C.BB13.']",2010-12-30T16:12:07.477026Z,13.755947,1393.085181,
20101230T161341Z,"['2C.BB12.', '2C.BB10.', '2C.BB07.', '2C.BB13.']",2010-12-30T16:13:41.417973Z,13.04,1369.426966,
20101230T161652Z,"['2C.BB10.', '2C.BB13.', '2C.BB16.']",2010-12-30T16:16:52.217027Z,3.435947,1212.47617,
20101230T162354Z,"['2C.BB12.', '2C.BB10.', '2C.BB16.']",2010-12-30T16:23:54.007973Z,0.78,310.8760645,
20101230T162354Z,"['2C.BB12.', '2C.BB10.', '2C.BB16.', '2C.BB13.']",2010-12-30T16:23:54.007973Z,12.065,1229.628762,
20101230T162626Z,"['2C.BB04.', '2C.BB07.', '2C.BB10.']",2010-12-30T16:26:26.547027Z,6.935947,1254.612383,
20101230T162626Z,"['2C.BB04.', '2C.BB07.', '2C.BB10.', '2C.BB12.']",2010-12-30T16:26:26.547027Z,26.250947,1355.023915,
20101230T162843Z,"['2C.BB12.', '2C.BB13.', '2C.BB16.']",2010-12-30T16:28:43.367027Z,5.445947,1320.914601,
20101230T163052Z,"['2C.BB07.', '2C.BB13.', '2C.BB12.', '2C.BB16.']",2010-12-30T16:30:52.787973Z,6.505,1373.430357,
20101230T163253Z,"['2C.BB13.', '2C.BB10.', '2C.BB12.']",2010-12-30T16:32:53.517026Z,5.555947,1213.193189,
20101230T163421Z,"['2C.BB12.', '2C.BB13.', '2C.BB07.']",2010-12-30T16:34:21.902973Z,3.25,1355.456511,
20101230T163934Z,"['2C.BB10.', '2C.BB07.', '2C.BB13.', '2C.BB12.', '2C.BB16.']",2010-12-30T16:39:34.627973Z,30.855,1212.226083,
20101230T164131Z,"['2C.BB16.', '2C.BB13.', '2C.BB04.', '2C.BB07.', '2C.BB12.']",2010-12-30T16:41:31.822027Z,13.135946,1399.626918,
20101230T164314Z,"['2C.BB13.', '2C.BB12.', '2C.BB10.']",2010-12-30T16:43:14.532026Z,0.305947,107.2022615,
20101230T164552Z,"['2C.BB13.', '2C.BB04.', '2C.BB16.', '2C.BB07.']",2010-12-30T16:45:52.332026Z,27.265947,1739.148387,
20101230T165323Z,"['2C.BB07.', '2C.BB13.', '2C.BB16.', '2C.BB08.']",2010-12-30T16:53:23.947973Z,17.36,1449.40764,
20101230T170416Z,"['2C.BB03.', '2C.BB15.', '2C.BB13.', '2C.BB07.', '2C.BB12.', '2C.BB16.']",2010-12-30T17:04:16.317973Z,72.435,1533.801772,
20101230T171623Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.', '2C.BB01.', '2C.BB08.']",2010-12-30T17:16:23.547973Z,28.425,1363.133394,
20101230T171757Z,"['2C.BB17.', '2C.BB12.', '2C.BB10.']",2010-12-30T17:17:57.832973Z,5.27,1370.16814,
20101230T172458Z,"['2C.BB10.', '2C.BB12.', '2C.BB13.']",2010-12-30T17:24:58.137027Z,2.400946,937.4554452,
20101230T172952Z,"['2C.BB15.', '2C.BB12.', '2C.BB07.']",2010-12-30T17:29:52.717973Z,2.235,862.9506071,
20101230T174713Z,"['2C.BB01.', '2C.BB08.', '2C.BB10.']",2010-12-30T17:47:13.602974Z,7.165,1200.844395,
20101230T174707Z,"['2C.BB01.', '2C.BB08.', '2C.BB10.', '2C.BB12.']",2010-12-30T17:47:07.737027Z,24.975947,1201.299778,
20101230T180351Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.', '2C.BB08.']",2010-12-30T18:03:51.722974Z,39.37,1341.763666,
20101230T180714Z,"['2C.BB07.', '2C.BB16.', '2C.BB10.', '2C.BB08.']",2010-12-30T18:07:14.937027Z,6.120947,1400.349419,
20101230T181308Z,"['2C.BB10.', '2C.BB16.', '2C.BB17.', '2C.BB07.', '2C.BB08.', '2C.BB12.']",2010-12-30T18:13:08.972027Z,536.915947,2070.361385,
20101230T182327Z,"['2C.BB10.', '2C.BB07.', '2C.BB12.']",2010-12-30T18:23:27.452027Z,1.540947,678.5723395,
20101230T183303Z,"['2C.BB10.', '2C.BB12.', '2C.BB08.']",2010-12-30T18:33:03.902973Z,17.25,1162.172068,
20101230T183837Z,"['2C.BB11.', '2C.BB16.', '2C.BB10.', '2C.BB08.', '2C.BB07.', '2C.BB15.', '2C.BB12.']",2010-12-30T18:38:37.932027Z,467.630947,2681.28009,
20101230T190024Z,"['2C.BB11.', '2C.BB13.', '2C.BB01.', '2C.BB07.', '2C.BB12.', '2C.BB08.', '2C.BB10.']",2010-12-30T19:00:24.672027Z,190.435947,1759.840397,
20101230T191105Z,"['2C.BB13.', '2C.BB07.', '2C.BB08.', '2C.BB10.']",2010-12-30T19:11:05.857973Z,27.295,1526.86146,
20101230T192131Z,"['2C.BB16.', '2C.BB13.', '2C.BB10.', '2C.BB08.']",2010-12-30T19:21:31.052026Z,49.510947,1766.743243,
20101230T192958Z,"['2C.BB12.', '2C.BB13.', '2C.BB10.']",2010-12-30T19:29:58.737973Z,4.08,992.8581098,
20101230T193447Z,"['2C.BB13.', '2C.BB17.', '2C.BB07.']",2010-12-30T19:34:47.872026Z,8.650947,967.9137118,
20101230T202017Z,"['2C.BB17.', '2C.BB07.', '2C.BB08.']",2010-12-30T20:20:17.252973Z,3.345,840.6921166,
20101230T203429Z,"['2C.BB13.', '2C.BB08.', '2C.BB01.', '2C.BB12.', '2C.BB07.', '2C.BB11.', '2C.BB15.', '2C.BB10.', '2C.BB03.', '2C.BB04.', '2C.BB14.']",2010-12-30T20:34:29.742027Z,372.765947,90670.08714,"STICK-SLIP, PRATT14"
20101230T205114Z,"['2C.BB10.', '2C.BB04.', '2C.BB07.', '2C.BB12.', '2C.BB15.']",2010-12-30T20:51:14.347027Z,84.305947,14638.02075,"STICK-SLIP, PRATT14"
20101231T003513Z,"['2C.BB10.', '2C.BB06.', '2C.BB07.']",2010-12-31T00:35:13.357027Z,119.630947,2208.436053,
20101231T003937Z,"['2C.BB06.', '2C.BB07.', '2C.BB10.']",2010-12-31T00:39:37.132026Z,206.630947,2989.75513,
20101231T010231Z,"['2C.BB01.', '2C.BB15.', '2C.BB07.']",2010-12-31T01:02:31.177027Z,9.060947,1091.185119,
20101231T024854Z,"['2C.BB03.', '2C.BB15.', '2C.BB06.', '2C.BB10.']",2010-12-31T02:48:54.382027Z,64.240947,1848.685547,
20101231T034810Z,"['2C.BB06.', '2C.BB03.', '2C.BB07.']",2010-12-31T03:48:10.002027Z,9.665947,873.9297501,
20101231T042441Z,"['2C.BB06.', '2C.BB07.', '2C.BB10.']",2010-12-31T04:24:41.782973Z,1.23,374.568937,
20101231T042441Z,"['2C.BB06.', '2C.BB07.', '2C.BB10.']",2010-12-31T04:24:41.782973Z,111.07,2225.975779,
20101231T045944Z,"['2C.BB03.', '2C.BB10.', '2C.BB07.']",2010-12-31T04:59:44.277026Z,10.130947,1083.343836,
20101231T051349Z,"['2C.BB10.', '2C.BB04.', '2C.BB07.']",2010-12-31T05:13:49.687027Z,9.335947,10640.01374,
20101231T053425Z,"['2C.BB03.', '2C.BB11.', '2C.BB07.', '2C.BB01.', '2C.BB10.', '2C.BB13.']",2010-12-31T05:34:25.907973Z,3083.585,9516.242134,
20101231T071949Z,"['2C.BB15.', '2C.BB01.', '2C.BB10.', '2C.BB13.', '2C.BB07.']",2010-12-31T07:19:49.782973Z,25.465,1081.037575,
20101231T074138Z,"['2C.BB06.', '2C.BB13.', '2C.BB07.']",2010-12-31T07:41:38.257973Z,49.335,1263.825613,
20101231T075122Z,"['2C.BB07.', '2C.BB15.', '2C.BB01.']",2010-12-31T07:51:22.017973Z,9.785,676.1582883,
20101231T080040Z,"['2C.BB07.', '2C.BB10.', '2C.BB13.']",2010-12-31T08:00:40.392973Z,1.89,384.4997728,
20101231T080724Z,"['2C.BB13.', '2C.BB12.', '2C.BB15.']",2010-12-31T08:07:24.592026Z,0.360947,114.8321433,
20101231T083110Z,"['2C.BB07.', '2C.BB15.', '2C.BB13.', '2C.BB12.']",2010-12-31T08:31:10.862027Z,35.565947,932.2936824,
20101231T083636Z,"['2C.BB10.', '2C.BB15.', '2C.BB08.']",2010-12-31T08:36:36.357027Z,4.010947,796.5824252,
20101231T085420Z,"['2C.BB01.', '2C.BB08.', '2C.BB15.']",2010-12-31T08:54:20.612973Z,3.35,513.7181046,
20101231T090907Z,"['2C.BB01.', '2C.BB15.', '2C.BB10.']",2010-12-31T09:09:07.302027Z,3.205947,603.1988929,
20101231T091705Z,"['2C.BB10.', '2C.BB17.', '2C.BB08.', '2C.BB07.', '2C.BB12.', '2C.BB01.', '2C.BB13.']",2010-12-31T09:17:05.527973Z,405.545,1870.358485,
20101231T092723Z,"['2C.BB08.', '2C.BB07.', '2C.BB12.']",2010-12-31T09:27:23.257027Z,8.100947,896.0195993,
20101231T094334Z,"['2C.BB15.', '2C.BB07.', '2C.BB08.', '2C.BB10.', '2C.BB12.']",2010-12-31T09:43:34.482974Z,24.765,955.3840183,
20101231T094830Z,"['2C.BB12.', '2C.BB10.', '2C.BB08.', '2C.BB15.', '2C.BB16.', '2C.BB07.', '2C.BB01.']",2010-12-31T09:48:30.397973Z,259.1,1668.514763,
20101231T100220Z,"['2C.BB15.', '2C.BB08.', '2C.BB07.', '2C.BB01.', '2C.BB10.', '2C.BB12.']",2010-12-31T10:02:20.582973Z,65.505,1268.984636,
20101231T101036Z,"['2C.BB15.', '2C.BB12.', '2C.BB13.']",2010-12-31T10:10:36.912027Z,8.685947,772.215612,
20101231T101933Z,"['2C.BB10.', '2C.BB07.', '2C.BB08.']",2010-12-31T10:19:33.687027Z,5.960947,992.8162265,
20101231T102049Z,"['2C.BB07.', '2C.BB13.', '2C.BB01.']",2010-12-31T10:20:49.337027Z,6.185947,856.0550367,
20101231T104654Z,"['2C.BB10.', '2C.BB07.', '2C.BB15.']",2010-12-31T10:46:54.052026Z,0.190947,40.24619323,
20101231T105443Z,"['2C.BB10.', '2C.BB15.', '2C.BB12.', '2C.BB07.']",2010-12-31T10:54:43.462027Z,11.710947,680.6820244,
20101231T110545Z,"['2C.BB10.', '2C.BB07.', '2C.BB12.']",2010-12-31T11:05:45.487973Z,2.235,417.1345871,
20101231T112427Z,"['2C.BB10.', '2C.BB07.', '2C.BB12.']",2010-12-31T11:24:27.507027Z,8.115946,673.4237666,
20101231T113244Z,"['2C.BB10.', '2C.BB13.', '2C.BB08.']",2010-12-31T11:32:44.947027Z,2.460947,639.5616233,
20101231T121134Z,"['2C.BB07.', '2C.BB12.', '2C.BB10.', '2C.BB01.', '2C.BB15.', '2C.BB08.']",2010-12-31T12:11:34.882027Z,143.570947,1546.474357,
20101231T121811Z,"['2C.BB15.', '2C.BB12.', '2C.BB01.', '2C.BB10.', '2C.BB13.', '2C.BB07.']",2010-12-31T12:18:11.147027Z,229.820947,1490.911998,
20101231T123131Z,"['2C.BB13.', '2C.BB08.', '2C.BB10.']",2010-12-31T12:31:31.722974Z,14.49,788.3707067,
20101231T124042Z,"['2C.BB13.', '2C.BB07.', '2C.BB10.']",2010-12-31T12:40:42.812973Z,3.89,622.3474204,
20101231T124036Z,"['2C.BB13.', '2C.BB07.', '2C.BB10.', '2C.BB12.']",2010-12-31T12:40:36.947027Z,28.865947,711.9950126,
20101231T124550Z,"['2C.BB10.', '2C.BB13.', '2C.BB07.', '2C.BB11.', '2C.BB01.', '2C.BB17.', '2C.BB16.', '2C.BB08.', '2C.BB06.', '2C.BB12.', '2C.BB03.', '2C.BB14.', '2C.BB04.']",2010-12-31T12:45:50.907973Z,924.295,34391.10198,"STICK-SLIP, PRATT14"
20101231T140204Z,"['2C.BB06.', '2C.BB07.', '2C.BB10.']",2010-12-31T14:02:04.902027Z,15.700947,777.8711431,
20101231T172058Z,"['2C.BB06.', '2C.BB17.', '2C.BB12.']",2010-12-31T17:20:58.862973Z,12.975,747.6790599,
20101231T180332Z,"['2C.BB14.', '2C.BB15.', '2C.BB07.', '2C.BB12.']",2010-12-31T18:03:32.837973Z,59.29,1288.989552,
20101231T184513Z,"['2C.BB16.', '2C.BB07.', '2C.BB12.']",2010-12-31T18:45:13.752026Z,7.675947,716.736964,
20101231T200258Z,"['2C.BB17.', '2C.BB13.', '2C.BB12.']",2010-12-31T20:02:58.152973Z,2.245,426.3216287,
20101231T221212Z,"['2C.BB01.', '2C.BB08.', '2C.BB13.', '2C.BB16.', '2C.BB17.', '2C.BB12.', '2C.BB11.', '2C.BB07.', '2C.BB15.', '2C.BB03.', '2C.BB06.', '2C.BB10.', '2C.BB14.', '2C.BB04.']",2010-12-31T22:12:12.847027Z,290.240947,81950.1892,"STICK-SLIP, PRATT14"
20101231T222907Z,"['2C.BB10.', '2C.BB04.', '2C.BB12.', '2C.BB07.', '2C.BB01.', '2C.BB14.', '2C.BB03.', '2C.BB15.']",2010-12-31T22:29:07.152027Z,110.260947,13961.22984,"STICK-SLIP, PRATT14"
20110101T002144Z,"['2C.BB15.', '2C.BB03.', '2C.BB11.']",2011-01-01T00:21:44.762974Z,20.565,854.5556869,
